,nombre,urls,novela_id,capitulo_id
55,Chapter 56 - Nothing To Hide,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-56-nothing-to-hide,65f2715cc27445147d4bf041,65f272f508dd1953fc6afea4
56,Chapter 57 - A Mortal's Lifetime,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-57-a-mortals-lifetime,65f2715cc27445147d4bf041,65f272f908dd1953fc6afea5
57,Chapter 58 - Fireworks,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-58-fireworks,65f2715cc27445147d4bf041,65f272fc08dd1953fc6afea6
58,Chapter 59 - Don't Waste It,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-59-dont-waste-it,65f2715cc27445147d4bf041,65f2730008dd1953fc6afea7
59,Chapter 60 - The Spirit Of A Sword,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-60-the-spirit-of-a-sword,65f2715cc27445147d4bf041,65f2730408dd1953fc6afea8
60,Chapter 61 - Rare Guest,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-61-rare-guest,65f2715cc27445147d4bf041,65f2730808dd1953fc6afea9
61,Chapter 62 - This Close,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-62-this-close,65f2715cc27445147d4bf041,65f2730b08dd1953fc6afeaa
62,Chapter 63 - Sleep With Me,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-63-sleep-with-me,65f2715cc27445147d4bf041,65f2730f08dd1953fc6afeab
63,Chapter 64 - Make Yourself Comfortable,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-64-make-yourself-comfortable,65f2715cc27445147d4bf041,65f2731308dd1953fc6afeac
64,Chapter 65 - A Perfect Match,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-65-a-perfect-match,65f2715cc27445147d4bf041,65f2731708dd1953fc6afead
65,Chapter 66 - When Time Comes,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-66-when-time-comes,65f2715cc27445147d4bf041,65f2731b08dd1953fc6afeae
66,Chapter 67 - Soul Reaper,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-67-soul-reaper,65f2715cc27445147d4bf041,65f2731e08dd1953fc6afeaf
67,Chapter 68 - Immortal Chef,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-68-immortal-chef,65f2715cc27445147d4bf041,65f2732208dd1953fc6afeb0
68,Chapter 69 - Make It Two,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-69-make-it-two,65f2715cc27445147d4bf041,65f2732608dd1953fc6afeb1
69,Chapter 70 - Watch Closely,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-70-watch-closely,65f2715cc27445147d4bf041,65f2732a08dd1953fc6afeb2
70,Chapter 71 - Favor,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-71-favor,65f2715cc27445147d4bf041,65f2732d08dd1953fc6afeb3
71,Chapter 72 - Say You Want Me,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-72-say-you-want-me,65f2715cc27445147d4bf041,65f2733108dd1953fc6afeb4
72,Chapter 73 - Like It?,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-73-like-it,65f2715cc27445147d4bf041,65f2733508dd1953fc6afeb5
73,Chapter 74 - Always Tomorrow,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-74-always-tomorrow,65f2715cc27445147d4bf041,65f2733908dd1953fc6afeb6
74,Chapter 75 - Prove Them Wrong,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-75-prove-them-wrong,65f2715cc27445147d4bf041,65f2733c08dd1953fc6afeb7
75,Chapter 76 - Fifty Moves,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-76-fifty-moves,65f2715cc27445147d4bf041,65f2734008dd1953fc6afeb8
76,Chapter 77 - Next Target,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-77-next-target,65f2715cc27445147d4bf041,65f2734408dd1953fc6afeb9
77,Chapter 78 - Memory Of The Past,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-78-memory-of-the-past,65f2715cc27445147d4bf041,65f2734808dd1953fc6afeba
78,Chapter 79 - Never The Same,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-79-never-the-same,65f2715cc27445147d4bf041,65f2734b08dd1953fc6afebb
79,Chapter 80 - The Buried History,https://novel-bin.net/novel-bin/be-gentle-immortal-master-nov1564132283/chapter-80-the-buried-history,65f2715cc27445147d4bf041,65f2734f08dd1953fc6afebc
